
(0-67 ARASI VERİLER) **** 1. derece yaklaştırma katsayıları ****
a0=-27526.3459972863 | a1=2775.3310719131614 | 
r değeri = 0.982985215495855

49.GÜN | Gerçek veri: 117589.0 , Yaklaşım verisi : 118943.243428579
50.GÜN | Gerçek veri: 120204.0 , Yaklaşım verisi : 121295.727264952
51.GÜN | Gerçek veri: 122392.0 , Yaklaşım verisi : 123466.219085222
52.GÜN | Gerçek veri: 124375.0 , Yaklaşım verisi : 125462.672505230
53.GÜN | Gerçek veri: 126045.0 , Yaklaşım verisi : 127296.402234705
54.GÜN | Gerçek veri: 127659.0 , Yaklaşım verisi : 128982.267296002
55.GÜN | Gerçek veri: 129491.0 , Yaklaşım verisi : 130538.854242824
56.GÜN | Gerçek veri: 131744.0 , Yaklaşım verisi : 131988.660378961
57.GÜN | Gerçek veri: 133721.0 , Yaklaşım verisi : 133358.276977016
58.GÜN | Gerçek veri: 135569.0 , Yaklaşım verisi : 134678.572497140
59.GÜN | Gerçek veri: 137115.0 , Yaklaşım verisi : 135984.875805762
60.GÜN | Gerçek veri: 138657.0 , Yaklaşım verisi : 137317.159394321
61.GÜN | Gerçek veri: 139771.0 , Yaklaşım verisi : 138720.222597991
62.GÜN | Gerçek veri: 141475.0 , Yaklaşım verisi : 140243.874814425
63.GÜN | Gerçek veri: 143114.0 , Yaklaşım verisi : 141943.118722474
64.GÜN | Gerçek veri: 144749.0 , Yaklaşım verisi : 143878.333500924
65.GÜN | Gerçek veri: 146457.0 , Yaklaşım verisi : 146115.458047228
66.GÜN | Gerçek veri: 148067.0 , Yaklaşım verisi : 148726.174196232
67.GÜN | Gerçek veri: 149435.0 , Yaklaşım verisi : 151788.089938915

(0-67 ARASI VERİLER) **** 6. derece yaklaştırma katsayıları ****
a0=-3214.172853921217 | a1=2103.7223333163843 | a2=-357.63662288974655 | a3=23.484140726390304 | a4=-0.5429784558124486 | a5=0.005315534212857712 | a6=-1.8572114963072293e-05 | 
r değeri = 0.999899876404772

1.GÜN | Gerçek veri: 1.0 , Yaklaşım verisi : -1445.14068426190
2.GÜN | Gerçek veri: 5.0 , Yaklaşım verisi : -257.920299849858
3.GÜN | Gerçek veri: 6.0 , Yaklaşım verisi : 469.633220453863
4.GÜN | Gerçek veri: 18.0 , Yaklaşım verisi : 847.880070560445
5.GÜN | Gerçek veri: 47.0 , Yaklaşım verisi : 976.000151451928
6.GÜN | Gerçek veri: 98.0 , Yaklaşım verisi : 942.584133557049
7.GÜN | Gerçek veri: 191.0 , Yaklaşım verisi : 826.211147204289
8.GÜN | Gerçek veri: 359.0 , Yaklaşım verisi : 696.013101152166
9.GÜN | Gerçek veri: 670.0 , Yaklaşım verisi : 612.225629196775
10.GÜN | Gerçek veri: 947.0 , Yaklaşım verisi : 626.725664856494
11.GÜN | Gerçek veri: 1236.0 , Yaklaşım verisi : 783.555644133965
12.GÜN | Gerçek veri: 1529.0 , Yaklaşım verisi : 1119.43433635533
13.GÜN | Gerçek veri: 1872.0 , Yaklaşım verisi : 1664.25430308654
14.GÜN | Gerçek veri: 2433.0 , Yaklaşım verisi : 2441.56598512721
15.GÜN | Gerçek veri: 3629.0 , Yaklaşım verisi : 3469.04841758122
16.GÜN | Gerçek veri: 5698.0 , Yaklaşım verisi : 4758.96657300506
17.GÜN | Gerçek veri: 7402.0 , Yaklaşım verisi : 6318.61533263302
18.GÜN | Gerçek veri: 9217.0 , Yaklaşım verisi : 8150.75008567981
19.GÜN | Gerçek veri: 10827.0 , Yaklaşım verisi : 10254.0039567203
20.GÜN | Gerçek veri: 13531.0 , Yaklaşım verisi : 12623.2916611466
21.GÜN | Gerçek veri: 15679.0 , Yaklaşım verisi : 15250.1999887020
22.GÜN | Gerçek veri: 18315.0 , Yaklaşım verisi : 18123.3649150931
23.GÜN | Gerçek veri: 20921.0 , Yaklaşım verisi : 21228.8353416777
24.GÜN | Gerçek veri: 23934.0 , Yaklaşım verisi : 24550.4234632313
25.GÜN | Gerçek veri: 27069.0 , Yaklaşım verisi : 28070.0417637899
26.GÜN | Gerçek veri: 30217.0 , Yaklaşım verisi : 31768.0266405704
27.GÜN | Gerçek veri: 34109.0 , Yaklaşım verisi : 35623.4486559686
28.GÜN | Gerçek veri: 38226.0 , Yaklaşım verisi : 39614.4094176335
29.GÜN | Gerçek veri: 42282.0 , Yaklaşım verisi : 43718.3250866196
30.GÜN | Gerçek veri: 47029.0 , Yaklaşım verisi : 47912.1965136158
31.GÜN | Gerçek veri: 52167.0 , Yaklaşım verisi : 52172.8660032532
32.GÜN | Gerçek veri: 56956.0 , Yaklaşım verisi : 56477.2607064866
33.GÜN | Gerçek veri: 61049.0 , Yaklaşım verisi : 60802.6226410576
34.GÜN | Gerçek veri: 65111.0 , Yaklaşım verisi : 65126.7253400317
35.GÜN | Gerçek veri: 69392.0 , Yaklaşım verisi : 69428.0771284134
36.GÜN | Gerçek veri: 74193.0 , Yaklaşım verisi : 73686.1110278403
37.GÜN | Gerçek veri: 78546.0 , Yaklaşım verisi : 77881.3612893508
38.GÜN | Gerçek veri: 82329.0 , Yaklaşım verisi : 81995.6265542335
39.GÜN | Gerçek veri: 86306.0 , Yaklaşım verisi : 86012.1196429499
40.GÜN | Gerçek veri: 90980.0 , Yaklaşım verisi : 89915.6039721362
41.GÜN | Gerçek veri: 95591.0 , Yaklaşım verisi : 93692.5165996826
42.GÜN | Gerçek veri: 98674.0 , Yaklaşım verisi : 97331.0778978893
43.GÜN | Gerçek veri: 101790.0 , Yaklaşım verisi : 100821.387854698
44.GÜN | Gerçek veri: 104912.0 , Yaklaşım verisi : 104155.509003007
45.GÜN | Gerçek veri: 107773.0 , Yaklaşım verisi : 107327.535978050
46.GÜN | Gerçek veri: 110130.0 , Yaklaşım verisi : 110333.651702873
47.GÜN | Gerçek veri: 112261.0 , Yaklaşım verisi : 113172.170201866
48.GÜN | Gerçek veri: 114653.0 , Yaklaşım verisi : 115843.566042389
49.GÜN | Gerçek veri: 117589.0 , Yaklaşım verisi : 118350.490404462
50.GÜN | Gerçek veri: 120204.0 , Yaklaşım verisi : 120697.773778547
51.GÜN | Gerçek veri: 122392.0 , Yaklaşım verisi : 122892.415291391
52.GÜN | Gerçek veri: 124375.0 , Yaklaşım verisi : 124943.558659963
53.GÜN | Gerçek veri: 126045.0 , Yaklaşım verisi : 126862.454773452
54.GÜN | Gerçek veri: 127659.0 , Yaklaşım verisi : 128662.410903350
55.GÜN | Gerçek veri: 129491.0 , Yaklaşım verisi : 130358.726541617
56.GÜN | Gerçek veri: 131744.0 , Yaklaşım verisi : 131968.615866915
57.GÜN | Gerçek veri: 133721.0 , Yaklaşım verisi : 133511.116838922
58.GÜN | Gerçek veri: 135569.0 , Yaklaşım verisi : 135006.986920726
59.GÜN | Gerçek veri: 137115.0 , Yaklaşım verisi : 136478.585429290
60.GÜN | Gerçek veri: 138657.0 , Yaklaşım verisi : 137949.742514001
61.GÜN | Gerçek veri: 139771.0 , Yaklaşım verisi : 139445.614763294
62.GÜN | Gerçek veri: 141475.0 , Yaklaşım verisi : 140992.527439351
63.GÜN | Gerçek veri: 143114.0 , Yaklaşım verisi : 142617.803340879
64.GÜN | Gerçek veri: 144749.0 , Yaklaşım verisi : 144349.578293959
65.GÜN | Gerçek veri: 146457.0 , Yaklaşım verisi : 146216.603270993
66.GÜN | Gerçek veri: 148067.0 , Yaklaşım verisi : 148248.033137700
67.GÜN | Gerçek veri: 149435.0 , Yaklaşım verisi : 150473.202028208
En uygun polinom 0.999899876404772 r değeri ile 6. derece polinom.


(0-10 ARASI VERİLER) **** 1. derece yaklaştırma katsayıları ****
a0=-282.6 | a1=93.96363636363637 | 
r değeri = 0.864440111083658

1.GÜN | Gerçek veri: 1.0 , Yaklaşım verisi : -188.636363636364
2.GÜN | Gerçek veri: 5.0 , Yaklaşım verisi : -94.6727272727273
3.GÜN | Gerçek veri: 6.0 , Yaklaşım verisi : -0.709090909090946
4.GÜN | Gerçek veri: 18.0 , Yaklaşım verisi : 93.2545454545455
5.GÜN | Gerçek veri: 47.0 , Yaklaşım verisi : 187.218181818182
6.GÜN | Gerçek veri: 98.0 , Yaklaşım verisi : 281.181818181818
7.GÜN | Gerçek veri: 191.0 , Yaklaşım verisi : 375.145454545455
8.GÜN | Gerçek veri: 359.0 , Yaklaşım verisi : 469.109090909091
9.GÜN | Gerçek veri: 670.0 , Yaklaşım verisi : 563.072727272727
10.GÜN | Gerçek veri: 947.0 , Yaklaşım verisi : 657.036363636364

(0-10 ARASI VERİLER) **** 2. derece yaklaştırma katsayıları ****
a0=172.8999999999935 | a1=-133.78636363636085 | a2=20.704545454545222 | 
r değeri = 0.989674874828129

1.GÜN | Gerçek veri: 1.0 , Yaklaşım verisi : 59.8181818181779
2.GÜN | Gerçek veri: 5.0 , Yaklaşım verisi : -11.8545454545473
3.GÜN | Gerçek veri: 6.0 , Yaklaşım verisi : -42.1181818181821
4.GÜN | Gerçek veri: 18.0 , Yaklaşım verisi : -30.9727272727263
5.GÜN | Gerçek veri: 47.0 , Yaklaşım verisi : 21.5818181818198
6.GÜN | Gerçek veri: 98.0 , Yaklaşım verisi : 115.545454545456
7.GÜN | Gerçek veri: 191.0 , Yaklaşım verisi : 250.918181818183
8.GÜN | Gerçek veri: 359.0 , Yaklaşım verisi : 427.700000000001
9.GÜN | Gerçek veri: 670.0 , Yaklaşım verisi : 645.890909090909
10.GÜN | Gerçek veri: 947.0 , Yaklaşım verisi : 905.490909090907

(0-10 ARASI VERİLER) **** 3. derece yaklaştırma katsayıları ****
a0=-28.63333333332215 | a1=44.962898212888035 | a2=-18.051864801862603 | a3=2.3488733488732167 | 
r değeri = 0.998468289954529

1.GÜN | Gerçek veri: 1.0 , Yaklaşım verisi : 0.626573426576499
2.GÜN | Gerçek veri: 5.0 , Yaklaşım verisi : 7.87599067598924
3.GÜN | Gerçek veri: 6.0 , Yaklaşım verisi : 7.20815850815538
4.GÜN | Gerçek veri: 18.0 , Yaklaşım verisi : 12.7163170163142
5.GÜN | Gerçek veri: 47.0 , Yaklaşım verisi : 38.4937062937050
6.GÜN | Gerçek veri: 98.0 , Yaklaşım verisi : 98.6335664335672
7.GÜN | Gerçek veri: 191.0 , Yaklaşım verisi : 207.229137529140
8.GÜN | Gerçek veri: 359.0 , Yaklaşım verisi : 378.373659673663
9.GÜN | Gerçek veri: 670.0 , Yaklaşım verisi : 626.160372960374
10.GÜN | Gerçek veri: 947.0 , Yaklaşım verisi : 964.682517482515

(0-10 ARASI VERİLER) **** 4. derece yaklaştırma katsayıları ****
a0=-66.3333333331155 | a1=93.29623154597145 | a2=-35.73747086238077 | a3=4.765540015528188 | a4=-0.10984848484796314 | 
r değeri = 0.998570404220601

1.GÜN | Gerçek veri: 1.0 , Yaklaşım verisi : -4.11888111884459
2.GÜN | Gerçek veri: 5.0 , Yaklaşım verisi : 13.6759906759624
3.GÜN | Gerçek veri: 6.0 , Yaklaşım verisi : 11.6899766899480
4.GÜN | Gerçek veri: 18.0 , Yaklaşım verisi : 11.9254079254035
5.GÜN | Gerçek veri: 47.0 , Yaklaşım verisi : 33.7482517482690
6.GÜN | Gerçek veri: 98.0 , Yaklaşım verisi : 93.8881118881338
7.GÜN | Gerçek veri: 191.0 , Yaklaşım verisi : 206.438228438236
8.GÜN | Gerçek veri: 359.0 , Yaklaşım verisi : 382.855477855462
9.GÜN | Gerçek veri: 670.0 , Yaklaşım verisi : 631.960372960349
10.GÜN | Gerçek veri: 947.0 , Yaklaşım verisi : 959.937062937079

(0-10 ARASI VERİLER) **** 5. derece yaklaştırma katsayıları ****
a0=130.20000002425672 | a1=-230.68599071531787 | a2=134.33945223471926 | a3=-33.25839161284711 | a4=3.669638695075189 | a5=-0.13743589745157606 | 
r değeri = 0.999326920092707

1.GÜN | Gerçek veri: 1.0 , Yaklaşım verisi : 4.12727272843463
2.GÜN | Gerçek veri: 5.0 , Yaklaşım verisi : -5.56503496752634
3.GÜN | Gerçek veri: 6.0 , Yaklaşım verisi : 13.0643356642618
4.GÜN | Gerçek veri: 18.0 , Yaklaşım verisi : 27.0433566451130
5.GÜN | Gerçek veri: 47.0 , Yaklaşım verisi : 41.9944055955783
6.GÜN | Gerçek veri: 98.0 , Yaklaşım verisi : 85.6419580412560
7.GÜN | Gerçek veri: 191.0 , Yaklaşım verisi : 191.320279718606
8.GÜN | Gerçek veri: 359.0 , Yaklaşım verisi : 381.481118880753
9.GÜN | Gerçek veri: 670.0 , Yaklaşım verisi : 651.201398603316
10.GÜN | Gerçek veri: 947.0 , Yaklaşım verisi : 951.690909090179

(0-10 ARASI VERİLER) **** 6. derece yaklaştırma katsayıları ****
a0=-232.4999990090971 | a1=484.9490074113239 | a2=-353.9845237819761 | a3=121.06348299606007 | a4=-20.927804425151827 | a5=1.7806890977918621 | a6=-0.05812499985699057 | 
r değeri = 0.999871607454521

1.GÜN | Gerçek veri: 1.0 , Yaklaşım verisi : 0.322727289093780
2.GÜN | Gerçek veri: 5.0 , Yaklaşım verisi : 8.38496499018976
3.GÜN | Gerçek veri: 6.0 , Yaklaşım verisi : 0.382517511089873
4.GÜN | Gerçek veri: 18.0 , Yaklaşım verisi : 19.4342657581919
5.GÜN | Gerçek veri: 47.0 , Yaklaşım verisi : 52.1398601198289
6.GÜN | Gerçek veri: 98.0 , Yaklaşım verisi : 95.7874125616836
7.GÜN | Gerçek veri: 191.0 , Yaklaşım verisi : 183.711188825146
8.GÜN | Gerçek veri: 359.0 , Yaklaşım verisi : 368.799300728715
9.GÜN | Gerçek veri: 670.0 , Yaklaşım verisi : 665.151398572139
10.GÜN | Gerçek veri: 947.0 , Yaklaşım verisi : 947.886363643978
En uygun polinom 0.999871607454521 r değeri ile 6. derece polinom.


(10-20 ARASI VERİLER) **** 1. derece yaklaştırma katsayıları ****
a0=-1910.6666666666638 | a1=1390.5575757575755 | 
r değeri = 0.969265935902366

11.GÜN | Gerçek veri: 1236.0 , Yaklaşım verisi : -520.109090909088
12.GÜN | Gerçek veri: 1529.0 , Yaklaşım verisi : 870.448484848487
13.GÜN | Gerçek veri: 1872.0 , Yaklaşım verisi : 2261.00606060606
14.GÜN | Gerçek veri: 2433.0 , Yaklaşım verisi : 3651.56363636364
15.GÜN | Gerçek veri: 3629.0 , Yaklaşım verisi : 5042.12121212121
16.GÜN | Gerçek veri: 5698.0 , Yaklaşım verisi : 6432.67878787879
17.GÜN | Gerçek veri: 7402.0 , Yaklaşım verisi : 7823.23636363636
18.GÜN | Gerçek veri: 9217.0 , Yaklaşım verisi : 9213.79393939394
19.GÜN | Gerçek veri: 10827.0 , Yaklaşım verisi : 10604.3515151515
20.GÜN | Gerçek veri: 13531.0 , Yaklaşım verisi : 11994.9090909091

(10-20 ARASI VERİLER) **** 2. derece yaklaştırma katsayıları ****
a0=1040.3333333333242 | a1=-84.94242424242016 | a2=134.13636363636328 | 
r değeri = 0.997709372804814

11.GÜN | Gerçek veri: 1236.0 , Yaklaşım verisi : 1089.52727272727
12.GÜN | Gerçek veri: 1529.0 , Yaklaşım verisi : 1406.99393939394
13.GÜN | Gerçek veri: 1872.0 , Yaklaşım verisi : 1992.73333333333
14.GÜN | Gerçek veri: 2433.0 , Yaklaşım verisi : 2846.74545454546
15.GÜN | Gerçek veri: 3629.0 , Yaklaşım verisi : 3969.03030303030
16.GÜN | Gerçek veri: 5698.0 , Yaklaşım verisi : 5359.58787878788
17.GÜN | Gerçek veri: 7402.0 , Yaklaşım verisi : 7018.41818181818
18.GÜN | Gerçek veri: 9217.0 , Yaklaşım verisi : 8945.52121212121
19.GÜN | Gerçek veri: 10827.0 , Yaklaşım verisi : 11140.8969696970
20.GÜN | Gerçek veri: 13531.0 , Yaklaşım verisi : 13604.5454545455

(10-20 ARASI VERİLER) **** 3. derece yaklaştırma katsayıları ****
a0=1869.0666666663642 | a1=-819.9844599842041 | a2=293.50815850810545 | a3=-9.65889665889355 | 
r değeri = 0.998559491946651

11.GÜN | Gerçek veri: 1236.0 , Yaklaşım verisi : 1332.93146853137
12.GÜN | Gerçek veri: 1529.0 , Yaklaşım verisi : 1325.85920745923
13.GÜN | Gerçek veri: 1872.0 , Yaklaşım verisi : 1789.89650349657
14.GÜN | Gerçek veri: 2433.0 , Yaklaşım verisi : 2667.08997669005
15.GÜN | Gerçek veri: 3629.0 , Yaklaşım verisi : 3899.48624708629
16.GÜN | Gerçek veri: 5698.0 , Yaklaşım verisi : 5429.13193473193
17.GÜN | Gerçek veri: 7402.0 , Yaklaşım verisi : 7198.07365967362
18.GÜN | Gerçek veri: 9217.0 , Yaklaşım verisi : 9148.35804195798
19.GÜN | Gerçek veri: 10827.0 , Yaklaşım verisi : 11222.0317016317
20.GÜN | Gerçek veri: 13531.0 , Yaklaşım verisi : 13361.1412587413

(10-20 ARASI VERİLER) **** 4. derece yaklaştırma katsayıları ****
a0=2011.6666666634865 | a1=-1002.8049728011202 | a2=360.4038461524949 | a3=-18.799922299743383 | a4=0.4155011654932252 | 
r değeri = 0.998567878456209

11.GÜN | Gerçek veri: 1236.0 , Yaklaşım verisi : 1350.88111888061
12.GÜN | Gerçek veri: 1529.0 , Yaklaşım verisi : 1303.92074592117
13.GÜN | Gerçek veri: 1872.0 , Yaklaşım verisi : 1772.94405594446
14.GÜN | Gerçek veri: 2433.0 , Yaklaşım verisi : 2670.08158508161
15.GÜN | Gerçek veri: 3629.0 , Yaklaşım verisi : 3917.43589743560
16.GÜN | Gerçek veri: 5698.0 , Yaklaşım verisi : 5447.08158508123
17.GÜN | Gerçek veri: 7402.0 , Yaklaşım verisi : 7201.06526806515
18.GÜN | Gerçek veri: 9217.0 , Yaklaşım verisi : 9131.40559440583
19.GÜN | Gerçek veri: 10827.0 , Yaklaşım verisi : 11200.0932400936
20.GÜN | Gerçek veri: 13531.0 , Yaklaşım verisi : 13379.0909090906

(10-20 ARASI VERİLER) **** 5. derece yaklaştırma katsayıları ****
a0=-1291.266667071584 | a1=4442.030583406249 | a2=-2497.9038464911405 | a3=620.2291376031666 | a4=-63.102447559689786 | a5=2.309743590003418 | 
r değeri = 0.999794193245888

11.GÜN | Gerçek veri: 1236.0 , Yaklaşım verisi : 1212.29650347700
12.GÜN | Gerçek veri: 1529.0 , Yaklaşım verisi : 1627.28484852676
13.GÜN | Gerçek veri: 1872.0 , Yaklaşım verisi : 1749.84662004836
14.GÜN | Gerçek veri: 2433.0 , Yaklaşım verisi : 2416.00979018074
15.GÜN | Gerçek veri: 3629.0 , Yaklaşım verisi : 3778.85128203154
16.GÜN | Gerçek veri: 5698.0 , Yaklaşım verisi : 5585.66620047746
17.GÜN | Gerçek veri: 7402.0 , Yaklaşım verisi : 7455.13706296467
18.GÜN | Gerçek veri: 9217.0 , Yaklaşım verisi : 9154.50303030931
19.GÜN | Gerçek veri: 10827.0 , Yaklaşım verisi : 10876.7291374979
20.GÜN | Gerçek veri: 13531.0 , Yaklaşım verisi : 13517.6755244875

(10-20 ARASI VERİLER) **** 6. derece yaklaştırma katsayıları ****
a0=298.6333355400902 | a1=1305.0355784322053 | a2=-357.32956293972643 | a3=-56.24273837854799 | a4=44.72075334790483 | a5=-6.098381421253966 | a6=0.25479166699622335 | 
r değeri = 0.999854262444298

11.GÜN | Gerçek veri: 1236.0 , Yaklaşım verisi : 1228.97377624767
12.GÜN | Gerçek veri: 1529.0 , Yaklaşım verisi : 1566.13484839132
13.GÜN | Gerçek veri: 1872.0 , Yaklaşım verisi : 1805.43752921420
14.GÜN | Gerçek veri: 2433.0 , Yaklaşım verisi : 2449.36433572232
15.GÜN | Gerçek veri: 3629.0 , Yaklaşım verisi : 3734.37855472732
16.GÜN | Gerçek veri: 5698.0 , Yaklaşım verisi : 5541.19347312642
17.GÜN | Gerçek veri: 7402.0 , Yaklaşım verisi : 7488.49160841975
18.GÜN | Gerçek veri: 9217.0 , Yaklaşım verisi : 9210.09393946486
19.GÜN | Gerçek veri: 10827.0 , Yaklaşım verisi : 10815.5791374688
20.GÜN | Gerçek veri: 13531.0 , Yaklaşım verisi : 13534.3527972167
En uygun polinom 0.999854262444298 r değeri ile 6. derece polinom.


(20-30 ARASI VERİLER) **** 1. derece yaklaştırma katsayıları ****
a0=10774.2 | a1=3455.254545454545 | 
r değeri = 0.995244072045670

21.GÜN | Gerçek veri: 15679.0 , Yaklaşım verisi : 14229.4545454545
22.GÜN | Gerçek veri: 18315.0 , Yaklaşım verisi : 17684.7090909091
23.GÜN | Gerçek veri: 20921.0 , Yaklaşım verisi : 21139.9636363636
24.GÜN | Gerçek veri: 23934.0 , Yaklaşım verisi : 24595.2181818182
25.GÜN | Gerçek veri: 27069.0 , Yaklaşım verisi : 28050.4727272727
26.GÜN | Gerçek veri: 30217.0 , Yaklaşım verisi : 31505.7272727273
27.GÜN | Gerçek veri: 34109.0 , Yaklaşım verisi : 34960.9818181818
28.GÜN | Gerçek veri: 38226.0 , Yaklaşım verisi : 38416.2363636364
29.GÜN | Gerçek veri: 42282.0 , Yaklaşım verisi : 41871.4909090909
30.GÜN | Gerçek veri: 47029.0 , Yaklaşım verisi : 45326.7454545455

(20-30 ARASI VERİLER) **** 2. derece yaklaştırma katsayıları ****
a0=13692.699999999995 | a1=1996.0045454545484 | a2=132.65909090909062 | 
r değeri = 0.999927597051872

21.GÜN | Gerçek veri: 15679.0 , Yaklaşım verisi : 15821.3636363636
22.GÜN | Gerçek veri: 18315.0 , Yaklaşım verisi : 18215.3454545455
23.GÜN | Gerçek veri: 20921.0 , Yaklaşım verisi : 20874.6454545455
24.GÜN | Gerçek veri: 23934.0 , Yaklaşım verisi : 23799.2636363636
25.GÜN | Gerçek veri: 27069.0 , Yaklaşım verisi : 26989.2000000000
26.GÜN | Gerçek veri: 30217.0 , Yaklaşım verisi : 30444.4545454545
27.GÜN | Gerçek veri: 34109.0 , Yaklaşım verisi : 34165.0272727273
28.GÜN | Gerçek veri: 38226.0 , Yaklaşım verisi : 38150.9181818182
29.GÜN | Gerçek veri: 42282.0 , Yaklaşım verisi : 42402.1272727273
30.GÜN | Gerçek veri: 47029.0 , Yaklaşım verisi : 46918.6545454545

(20-30 ARASI VERİLER) **** 3. derece yaklaştırma katsayıları ****
a0=13321.266666667198 | a1=2325.445998445547 | a2=61.22960372969878 | a3=4.3290598290541835 | 
r değeri = 0.999956705379165

21.GÜN | Gerçek veri: 15679.0 , Yaklaşım verisi : 15712.2713286715
22.GÜN | Gerçek veri: 18315.0 , Yaklaşım verisi : 18251.7095571095
23.GÜN | Gerçek veri: 20921.0 , Yaklaşım verisi : 20965.5557109556
24.GÜN | Gerçek veri: 23934.0 , Yaklaşım verisi : 23879.7841491840
25.GÜN | Gerçek veri: 27069.0 , Yaklaşım verisi : 27020.3692307692
26.GÜN | Gerçek veri: 30217.0 , Yaklaşım verisi : 30413.2853146853
27.GÜN | Gerçek veri: 34109.0 , Yaklaşım verisi : 34084.5067599069
28.GÜN | Gerçek veri: 38226.0 , Yaklaşım verisi : 38060.0079254080
29.GÜN | Gerçek veri: 42282.0 , Yaklaşım verisi : 42365.7631701632
30.GÜN | Gerçek veri: 47029.0 , Yaklaşım verisi : 47027.7468531467

(20-30 ARASI VERİLER) **** 4. derece yaklaştırma katsayıları ****
a0=13090.666666667808 | a1=2621.087024085602 | a2=-46.9481351976237 | a3=19.111111111041954 | a4=-0.6719114219083002 | 
r değeri = 0.999960445156247

21.GÜN | Gerçek veri: 15679.0 , Yaklaşım verisi : 15683.2447552449
22.GÜN | Gerçek veri: 18315.0 , Yaklaşım verisi : 18287.1864801863
23.GÜN | Gerçek veri: 20921.0 , Yaklaşım verisi : 20992.9696969696
24.GÜN | Gerçek veri: 23934.0 , Yaklaşım verisi : 23874.9463869464
25.GÜN | Gerçek veri: 27069.0 , Yaklaşım verisi : 26991.3426573428
26.GÜN | Gerçek veri: 30217.0 , Yaklaşım verisi : 30384.2587412589
27.GÜN | Gerçek veri: 34109.0 , Yaklaşım verisi : 34079.6689976690
28.GÜN | Gerçek veri: 38226.0 , Yaklaşım verisi : 38087.4219114218
29.GÜN | Gerçek veri: 42282.0 , Yaklaşım verisi : 42401.2400932399
30.GÜN | Gerçek veri: 47029.0 , Yaklaşım verisi : 46998.7202797204

(20-30 ARASI VERİLER) **** 5. derece yaklaştırma katsayıları ****
a0=12966.000000041122 | a1=2826.5981351305422 | a2=-154.83275054735324 | a3=43.230769222871714 | a4=-3.0693473185636977 | a5=0.08717948715103459 | 
r değeri = 0.999960743251800

21.GÜN | Gerçek veri: 15679.0 , Yaklaşım verisi : 15678.0139860158
22.GÜN | Gerçek veri: 18315.0 , Yaklaşım verisi : 18299.3916083876
23.GÜN | Gerçek veri: 20921.0 , Yaklaşım verisi : 20992.0979020982
24.GÜN | Gerçek veri: 23934.0 , Yaklaşım verisi : 23865.3566433598
25.GÜN | Gerçek veri: 27069.0 , Yaklaşım verisi : 26986.1118881136
26.GÜN | Gerçek veri: 30217.0 , Yaklaşım verisi : 30389.4895104878
27.GÜN | Gerçek veri: 34109.0 , Yaklaşım verisi : 34089.2587412556
28.GÜN | Gerçek veri: 38226.0 , Yaklaşım verisi : 38088.2937062934
29.GÜN | Gerçek veri: 42282.0 , Yaklaşım verisi : 42389.0349650389
30.GÜN | Gerçek veri: 47029.0 , Yaklaşım verisi : 47003.9510489494

(20-30 ARASI VERİLER) **** 6. derece yaklaştırma katsayıları ****
a0=14264.699994608007 | a1=264.1631456299433 | a2=1593.6821288066506 | a3=-509.34110360498704 | a4=85.00536825008174 | a5=-6.7809454866750665 | a6=0.20812499921628685 | 
r değeri = 0.999967586468212

21.GÜN | Gerçek veri: 15679.0 , Yaklaşım verisi : 15691.6367132022
22.GÜN | Gerçek veri: 18315.0 , Yaklaşım verisi : 18249.4416086322
23.GÜN | Gerçek veri: 20921.0 , Yaklaşım verisi : 21037.5069928463
24.GÜN | Gerçek veri: 23934.0 , Yaklaşım verisi : 23892.6020977706
25.GÜN | Gerçek veri: 27069.0 , Yaklaşım verisi : 26949.7846154966
26.GÜN | Gerçek veri: 30217.0 , Yaklaşım verisi : 30353.1622379056
27.GÜN | Gerçek veri: 34109.0 , Yaklaşım verisi : 34116.5041957283
28.GÜN | Gerçek veri: 38226.0 , Yaklaşım verisi : 38133.7027970403
29.GÜN | Gerçek veri: 42282.0 , Yaklaşım verisi : 42339.0849651937
30.GÜN | Gerçek veri: 47029.0 , Yaklaşım verisi : 47017.5737761831
En uygun polinom 0.999967586468212 r değeri ile 6. derece polinom.


(30-40 ARASI VERİLER) **** 1. derece yaklaştırma katsayıları ****
a0=48160.466666666674 | a1=4280.442424242424 | 
r değeri = 0.999788132633987

31.GÜN | Gerçek veri: 52167.0 , Yaklaşım verisi : 52440.9090909091
32.GÜN | Gerçek veri: 56956.0 , Yaklaşım verisi : 56721.3515151515
33.GÜN | Gerçek veri: 61049.0 , Yaklaşım verisi : 61001.7939393939
34.GÜN | Gerçek veri: 65111.0 , Yaklaşım verisi : 65282.2363636364
35.GÜN | Gerçek veri: 69392.0 , Yaklaşım verisi : 69562.6787878788
36.GÜN | Gerçek veri: 74193.0 , Yaklaşım verisi : 73843.1212121212
37.GÜN | Gerçek veri: 78546.0 , Yaklaşım verisi : 78123.5636363636
38.GÜN | Gerçek veri: 82329.0 , Yaklaşım verisi : 82404.0060606061
39.GÜN | Gerçek veri: 86306.0 , Yaklaşım verisi : 86684.4484848485
40.GÜN | Gerçek veri: 90980.0 , Yaklaşım verisi : 90964.8909090909

(30-40 ARASI VERİLER) **** 2. derece yaklaştırma katsayıları ****
a0=47886.8833333333 | a1=4417.234090909108 | a2=-12.435606060607649 | 
r değeri = 0.999815135426734

